Date,active_kcal,total_steps,total_distance,highly_active_seconds,active_seconds,floorAscended,floorDescended,min_heart_rate,max_heart_rate,resting_heart_rate,AverageStressLevel_TOTAL,MaxStressLevel_TOTAL,activityDuration,bodybattery_highest,bodybattery_lowest,averageMonitoringEnvironmentAltitude,sweat_loss,respiration_value
2023-08-11,575.0,6863.0,7215.0,188,3391,38.289,32.461,39.0,145.0,44.0,28,86.0,12900.0,96.0,20.0,605.0,,13.0
2023-08-12,208.0,5324.0,4826.0,1482,1589,70.499,69.941,42.0,128.0,44.0,18,87.0,4620.0,94.0,36.0,656.0,,13.0
2023-08-13,0.0,22.0,19.0,0,60,0.0,0.0,41.0,79.0,44.0,15,74.0,60.0,51.0,21.0,654.0,,13.0
2023-08-14,1062.0,10585.0,30659.0,1044,5172,67.842,80.665,39.0,163.0,43.0,29,94.0,14040.0,100.0,15.0,676.0,703.0,13.0
2023-08-15,1005.0,6998.0,35911.0,514,4019,35.706,33.071,44.0,158.0,43.0,37,92.0,10380.0,68.0,12.0,623.0,1321.0,13.0
2023-08-16,816.0,12611.0,13073.0,2292,4363,111.234,110.936,41.0,162.0,44.0,30,97.0,13200.0,61.0,12.0,657.0,529.0,14.0
2023-08-17,112.0,5084.0,4303.0,404,2045,22.696,22.46,41.0,106.0,44.0,24,87.0,6540.0,84.0,22.0,656.0,,14.0
2023-08-18,258.0,9219.0,7950.0,587,4053,61.786,127.55,39.0,137.0,44.0,32,91.0,10560.0,96.0,15.0,645.0,,14.0
2023-08-19,1639.0,17512.0,16598.0,4384,6891,166.005,185.022,41.0,170.0,45.0,36,99.0,16920.0,68.0,10.0,630.0,2213.0,14.0
2023-08-20,1504.0,8644.0,43355.0,574,4586,43.666,32.184,47.0,169.0,46.0,39,99.0,13140.0,76.0,15.0,638.0,1195.0,14.0
2023-08-21,1667.0,12174.0,33316.0,1701,5735,47.228,133.47,42.0,161.0,47.0,30,99.0,16560.0,76.0,12.0,633.0,1465.0,14.0
2023-08-22,510.0,6257.0,15367.0,136,3418,21.797,30.703,46.0,153.0,48.0,24,89.0,6240.0,58.0,14.0,654.0,372.0,14.0
2023-08-23,1920.0,22458.0,23788.0,4773,7748,173.77,187.919,38.0,173.0,47.0,30,95.0,25860.0,89.0,10.0,605.0,1522.0,14.0
2023-08-24,297.0,8769.0,7500.0,372,4380,107.114,59.334,47.0,127.0,47.0,25,88.0,8940.0,65.0,15.0,624.0,,14.0
2023-08-25,307.0,10899.0,9224.0,631,4933,73.152,163.936,47.0,126.0,49.0,40,85.0,13200.0,84.0,23.0,542.0,,13.0
2023-08-26,25.0,697.0,590.0,72,324,18.288,14.425,41.0,112.0,49.0,28,84.0,1020.0,30.0,15.0,645.0,,13.0
2023-08-27,2962.0,20477.0,62323.0,4632,6197,99.497,97.873,38.0,179.0,48.0,38,98.0,22500.0,95.0,5.0,535.0,2752.0,14.0
