Date,active_kcal,total_steps,total_distance,highly_active_seconds,active_seconds,floorAscended,floorDescended,min_heart_rate,max_heart_rate,resting_heart_rate,AverageStressLevel_TOTAL,MaxStressLevel_TOTAL,activityDuration,bodybattery_highest,bodybattery_lowest,averageMonitoringEnvironmentAltitude,sweat_loss,respiration_value
2024-04-21,1543.0,17410,19763,5758,2630,49.74,224.815,48,187,57,29,90,10140,100,27,548.0,1714.0,12.0
2024-04-22,1249.0,16447,15663,3446,6561,119.942,58.248,51,161,56,33,93,15780,68,8,563.0,604.0,13.0
2024-04-23,1137.0,20649,20147,3804,6001,91.44,103.551,52,183,56,30,94,13140,69,8,500.0,853.0,12.0
2024-04-24,2222.0,4684,84127,259,2940,12.211,8.243,51,182,56,34,99,6660,82,16,567.0,1820.0,13.0
2024-04-25,294.0,10898,8677,166,5720,9.305,8.704,47,127,56,32,93,8580,57,15,472.0,,13.0
2024-04-26,1489.0,22510,26846,6342,4415,99.461,59.905,52,159,56,35,99,13260,59,6,463.0,1585.0,13.0
2024-04-27,1018.0,4637,6140,692,3279,3.741,7.062,53,178,58,34,99,10140,70,14,543.0,,13.0
2024-04-28,1668.0,13192,8298,3898,10136,16.739,25.018,46,185,57,33,99,16680,98,13,448.0,1445.0,14.0
2024-04-29,545.0,10168,8945,2512,2466,107.74,128.144,51,174,58,25,83,11580,66,11,475.0,759.0,13.0
2024-04-30,1346.0,12422,11327,354,7781,22.754,90.108,48,155,58,46,99,12240,92,5,512.0,301.0,13.0
2024-05-01,3319.0,6793,115206,1328,3278,33.843,24.532,56,189,58,44,95,5700,32,5,609.0,2942.0,13.0
2024-05-02,964.0,9147,9253,481,6364,20.157,16.313,59,172,59,44,96,10680,27,5,459.0,,13.0
2024-05-03,306.0,8757,7024,1311,3575,27.432,14.649,50,140,59,32,98,7680,47,5,407.0,,13.0
2024-05-04,1244.0,22049,17713,574,16321,63.146,53.276,54,144,59,53,99,16980,14,5,148.0,,14.0
2024-05-05,532.0,19480,15510,395,10483,135.807,26.003,43,149,60,26,84,14340,94,5,191.0,,13.0
2024-05-06,1445.0,20631,21536,4489,6112,93.689,99.686,43,174,58,31,86,17100,78,18,546.0,993.0,13.0
2024-05-07,3.0,263,209,28,68,0.0,0.0,52,99,58,30,71,600,19,16,552.0,,13.0
