Date,active_kcal,total_steps,total_distance,highly_active_seconds,active_seconds,floorAscended,floorDescended,min_heart_rate,max_heart_rate,resting_heart_rate,AverageStressLevel_TOTAL,MaxStressLevel_TOTAL,activityDuration,bodybattery_highest,bodybattery_lowest,averageMonitoringEnvironmentAltitude,sweat_loss,respiration_value
2023-08-28,397.0,16663.0,14107.0,252,8927,59.433,56.954,45.0,106.0,48.0,30,93.0,16020.0,38.0,8.0,312.0,,13.0
2023-08-29,600.0,25540.0,21615.0,154,14592,58.917,167.835,37.0,113.0,46.0,18,99.0,20880.0,99.0,16.0,209.0,,13.0
2023-08-30,675.0,27178.0,23008.0,223,14728,80.561,81.612,34.0,110.0,46.0,19,95.0,21840.0,100.0,36.0,196.0,,13.0
2023-08-31,709.0,24922.0,21388.0,2190,10650,195.072,223.402,36.0,144.0,44.0,19,96.0,21120.0,100.0,32.0,204.0,,14.0
2023-09-01,138.0,6049.0,5119.0,588,2657,15.252,66.92,38.0,94.0,43.0,29,90.0,6360.0,74.0,17.0,344.0,,14.0
2023-09-02,3.0,276.0,234.0,97,11,3.048,5.043,39.0,89.0,42.0,9,71.0,360.0,100.0,19.0,657.0,,13.0
2023-09-08,252.0,7366.0,6234.0,522,3520,33.528,23.867,49.0,106.0,43.0,43,95.0,5280.0,39.0,27.0,673.0,,14.0
2023-09-09,1225.0,15496.0,13180.0,1345,9206,64.467,110.387,38.0,143.0,41.0,37,98.0,17340.0,100.0,13.0,571.0,684.0,14.0
2023-09-10,1079.0,13058.0,11168.0,584,9048,44.546,66.901,46.0,140.0,43.0,56,99.0,17220.0,38.0,5.0,588.0,848.0,14.0
2023-09-11,622.0,7898.0,6716.0,385,5002,71.629,17.166,45.0,128.0,44.0,33,96.0,11460.0,52.0,5.0,635.0,543.0,13.0
2023-09-12,242.0,6975.0,6015.0,761,3066,9.389,73.509,40.0,125.0,45.0,31,99.0,9660.0,100.0,20.0,614.0,,14.0
2023-09-13,297.0,9751.0,8291.0,1046,3532,23.081,37.802,41.0,113.0,45.0,34,98.0,8820.0,94.0,12.0,674.0,,13.0
2023-09-14,920.0,19254.0,16295.0,1532,9970,56.377,128.423,41.0,141.0,46.0,32,95.0,21420.0,76.0,11.0,661.0,864.0,13.0
2023-09-15,442.0,7201.0,6105.0,437,4220,16.684,28.794,38.0,138.0,46.0,28,87.0,9060.0,92.0,14.0,674.0,566.0,13.0
2023-09-16,3.0,379.0,321.0,78,73,5.4030000000000005,2.608,40.0,86.0,46.0,11,65.0,420.0,96.0,20.0,704.0,,14.0
2023-09-17,1707.0,5222.0,34971.0,259,5188,44.898,30.607,56.0,181.0,45.0,66,97.0,9060.0,55.0,12.0,639.0,1975.0,15.0
2023-09-18,357.0,2221.0,1880.0,150,2195,3.048,5.322,51.0,134.0,46.0,44,92.0,6480.0,28.0,13.0,618.0,597.0,14.0
2023-09-19,1086.0,16154.0,13680.0,2027,8082,63.006,207.984,38.0,145.0,45.0,37,99.0,16560.0,89.0,8.0,485.0,813.0,13.0
2023-09-20,653.0,9224.0,7856.0,844,5190,40.258,126.846,38.0,136.0,45.0,26,93.0,10920.0,68.0,12.0,627.0,625.0,14.0
2023-09-21,902.0,23305.0,19900.0,2277,10924,158.949,250.919,38.0,137.0,45.0,45,99.0,21660.0,98.0,5.0,583.0,,14.0
2023-09-22,619.0,4995.0,4330.0,687,3362,54.011,53.651,41.0,138.0,45.0,26,92.0,7140.0,56.0,5.0,638.0,801.0,13.0
2023-09-23,587.0,3957.0,3349.0,313,3839,36.65,46.312,40.0,131.0,45.0,17,99.0,6900.0,100.0,32.0,587.0,541.0,15.0
2023-09-24,554.0,5755.0,4870.0,0,60,25.845,21.91,47.0,83.0,44.0,22,73.0,,27.0,20.0,563.0,504.0,14.0
2023-09-25,808.0,8518.0,7209.0,127,6328,83.536,97.343,40.0,140.0,43.0,22,90.0,10260.0,100.0,26.0,520.0,818.0,14.0
2023-09-26,1401.0,11362.0,28598.0,1345,6705,71.685,170.242,37.0,176.0,43.0,29,99.0,13860.0,100.0,12.0,504.0,553.0,13.0
2023-09-27,586.0,6110.0,5171.0,879,4007,38.219,45.606,40.0,145.0,44.0,30,92.0,9060.0,78.0,12.0,580.0,570.0,13.0
2023-09-28,791.0,11364.0,9703.0,1007,7006,80.448,179.802,37.0,137.0,44.0,27,97.0,13440.0,86.0,17.0,567.0,771.0,13.0
2023-09-29,398.0,10263.0,8694.0,429,5236,85.607,111.164,36.0,121.0,43.0,28,93.0,14040.0,100.0,21.0,558.0,349.0,14.0
2023-09-30,428.0,6276.0,5355.0,463,4239,84.262,101.446,38.0,129.0,43.0,28,97.0,8340.0,100.0,21.0,545.0,476.0,13.0
2023-10-01,813.0,8570.0,7253.0,180,120,41.419,160.449,46.0,83.0,42.0,21,79.0,120.0,25.0,15.0,606.0,704.0,15.0
2023-10-02,895.0,8953.0,21063.0,863,4900,70.868,52.397,38.0,180.0,43.0,25,96.0,8100.0,81.0,14.0,576.0,436.0,14.0
2023-10-03,1074.0,10994.0,9304.0,310,8399,106.68,134.852,45.0,149.0,44.0,32,99.0,12180.0,70.0,15.0,580.0,621.0,14.0
2023-10-04,932.0,9496.0,8128.0,662,6596,76.953,83.83,41.0,151.0,43.0,36,98.0,10980.0,72.0,7.0,535.0,690.0,13.0
2023-10-05,222.0,6747.0,5719.0,909,2621,56.419,53.491,39.0,125.0,44.0,29,99.0,7320.0,64.0,10.0,522.0,,14.0
2023-10-06,839.0,9740.0,8312.0,1131,5680,31.549,198.333,40.0,151.0,45.0,31,91.0,12660.0,96.0,22.0,587.0,850.0,14.0
2023-10-07,34.0,2539.0,2160.0,625,258,13.288,15.902,37.0,101.0,45.0,28,93.0,5940.0,91.0,15.0,579.0,,14.0
2023-10-08,712.0,6818.0,5870.0,994,3686,39.924,36.088,40.0,155.0,44.0,23,98.0,9360.0,85.0,10.0,590.0,725.0,13.0
2023-10-09,8.0,812.0,687.0,183,122,5.323,4.74,39.0,86.0,44.0,17,90.0,1560.0,100.0,22.0,618.0,,14.0
2023-10-10,761.0,7118.0,6033.0,674,5395,72.38,69.397,41.0,156.0,43.0,32,99.0,9060.0,88.0,15.0,579.0,,13.0
2023-10-11,1305.0,9031.0,24295.0,1676,4999,58.875,49.674,44.0,174.0,44.0,39,99.0,11700.0,48.0,5.0,542.0,1088.0,14.0
2023-10-12,652.0,9924.0,8399.0,982,5200,53.55,200.17,44.0,142.0,45.0,34,95.0,11880.0,43.0,5.0,535.0,485.0,14.0
2023-10-13,581.0,9726.0,8254.0,1855,3816,33.628,141.904,38.0,139.0,45.0,26,93.0,12060.0,84.0,13.0,587.0,,13.0
2023-10-14,567.0,7697.0,6689.0,205,5367,40.641,123.093,40.0,141.0,46.0,21,96.0,8880.0,92.0,33.0,583.0,480.0,14.0
2023-10-15,3.0,260.0,220.0,68,23,3.048,0.0,41.0,87.0,46.0,14,70.0,600.0,93.0,50.0,607.0,,15.0
2023-10-16,0.0,,,0,0,0.0,0.0,,,,-1,,,,,620.0,,
2023-10-17,2.0,179.0,151.0,62,0,0.0,0.0,47.0,84.0,48.0,27,78.0,240.0,23.0,20.0,622.0,,15.0
2023-10-18,695.0,8575.0,7282.0,676,5263,58.625,52.879,40.0,140.0,47.0,25,95.0,10740.0,86.0,21.0,595.0,697.0,14.0
