sleepStartTimestampGMT,sleepEndTimestampGMT,Date,deep_sleep,light_sleep,rem_sleep,awake_sleep,sleepScore
2023-10-16T22:07:00.0,2023-10-17T04:30:00.0,2023-10-17,3180.0,15960.0,3420.0,420.0,47.0
2023-10-17T22:39:00.0,2023-10-18T04:46:44.0,2023-10-18,4140.0,14520.0,3360.0,0.0,74.0
2023-10-18T22:31:00.0,2023-10-19T04:16:00.0,2023-10-19,5700.0,13680.0,780.0,540.0,58.0
2023-10-20T01:30:00.0,2023-10-20T05:35:00.0,2023-10-20,3180.0,9720.0,,1800.0,28.0
2023-10-20T22:22:00.0,2023-10-21T06:59:00.0,2023-10-21,4800.0,19980.0,6240.0,0.0,84.0
2023-10-21T22:28:00.0,2023-10-22T06:38:00.0,2023-10-22,4620.0,18120.0,6600.0,60.0,86.0
2023-10-22T21:29:00.0,2023-10-23T04:25:00.0,2023-10-23,1200.0,19620.0,3600.0,540.0,71.0
2023-10-23T21:05:00.0,2023-10-24T04:16:00.0,2023-10-24,3600.0,18600.0,3300.0,360.0,74.0
2023-10-24T21:36:00.0,2023-10-25T04:46:00.0,2023-10-25,5820.0,13620.0,6360.0,0.0,86.0
2023-10-27T02:10:00.0,2023-10-27T06:21:00.0,2023-10-27,4320.0,7740.0,3000.0,0.0,39.0
2023-10-27T22:50:00.0,2023-10-28T06:42:19.0,2023-10-28,6300.0,11520.0,10500.0,0.0,91.0
2023-10-29T00:02:00.0,2023-10-29T07:18:23.0,2023-10-29,5820.0,12540.0,7800.0,0.0,81.0
2023-10-29T23:18:00.0,2023-10-30T06:19:00.0,2023-10-30,4020.0,14340.0,5520.0,180.0,49.0
2023-10-30T22:31:00.0,2023-10-31T05:40:00.0,2023-10-31,4440.0,16920.0,3360.0,1020.0,78.0
2023-11-05T23:16:00.0,2023-11-06T05:46:00.0,2023-11-06,3900.0,13440.0,6000.0,60.0,77.0
2023-11-07T23:24:00.0,2023-11-08T06:16:00.0,2023-11-08,5700.0,13560.0,4860.0,600.0,76.0
2023-11-13T22:26:00.0,2023-11-14T05:31:00.0,2023-11-14,3600.0,14400.0,4620.0,180.0,79.0
2023-11-15T23:19:00.0,2023-11-16T05:46:00.0,2023-11-16,5820.0,11460.0,3840.0,120.0,73.0
2023-11-22T22:45:00.0,2023-11-23T05:46:00.0,2023-11-23,3660.0,15480.0,6000.0,120.0,80.0
2023-11-26T00:09:00.0,2023-11-26T09:27:00.0,2023-11-26,4020.0,19320.0,9780.0,360.0,87.0
2023-11-26T22:30:00.0,2023-11-27T05:30:00.0,2023-11-27,420.0,18900.0,3420.0,2460.0,59.0
2023-11-27T23:25:00.0,2023-11-28T06:16:00.0,2023-11-28,3840.0,16380.0,3540.0,900.0,75.0
2023-11-30T00:39:00.0,2023-11-30T06:25:00.0,2023-11-30,3000.0,13440.0,3780.0,540.0,68.0
2023-12-03T22:51:00.0,2023-12-04T05:31:00.0,2023-12-04,4920.0,16200.0,2760.0,120.0,74.0
2023-12-05T00:10:00.0,2023-12-05T06:16:00.0,2023-12-05,3960.0,15000.0,2340.0,660.0,59.0
2023-12-12T23:11:00.0,2023-12-13T04:47:00.0,2023-12-13,5100.0,12120.0,2940.0,0.0,72.0
2023-12-13T22:16:00.0,2023-12-14T04:59:00.0,2023-12-14,3660.0,17940.0,2580.0,0.0,77.0
,,,,,,,
2023-12-27T00:16:00.0,2023-12-27T08:31:00.0,2023-12-27,4800.0,18420.0,6480.0,0.0,93.0
2024-01-08T23:18:00.0,2024-01-09T05:31:00.0,2024-01-09,4200.0,13500.0,4560.0,120.0,77.0
