sleepStartTimestampGMT,sleepEndTimestampGMT,Date,deep_sleep,light_sleep,rem_sleep,awake_sleep,sleepScore
2024-02-22T00:25:00.0,2024-02-22T07:25:00.0,2024-02-22,3960.0,18300.0,1860.0,1080.0,46.0
2024-02-22T23:28:00.0,2024-02-23T05:30:41.0,2024-02-23,4260.0,15840.0,1500.0,120.0,67.0
2024-02-24T02:08:00.0,2024-02-24T09:45:00.0,2024-02-24,3060.0,18780.0,3420.0,2160.0,47.0
2024-02-25T03:06:00.0,2024-02-25T07:58:00.0,2024-02-25,3720.0,13080.0,420.0,300.0,37.0
2024-02-25T23:14:00.0,2024-02-26T07:44:11.0,2024-02-26,1740.0,20160.0,8520.0,180.0,88.0
2024-02-26T23:40:00.0,2024-02-27T07:21:00.0,2024-02-27,3000.0,17100.0,7320.0,240.0,90.0
2024-02-27T23:04:00.0,2024-02-28T08:23:00.0,2024-02-28,6660.0,18960.0,4920.0,3000.0,78.0
2024-02-28T23:44:00.0,2024-02-29T07:37:30.0,2024-02-29,4140.0,19500.0,3480.0,1260.0,80.0
2024-02-29T22:43:00.0,2024-03-01T05:44:00.0,2024-03-01,2340.0,18120.0,4560.0,240.0,80.0
2024-03-01T23:42:00.0,2024-03-02T06:01:00.0,2024-03-02,3240.0,15720.0,3000.0,780.0,72.0
2024-03-03T03:06:00.0,2024-03-03T11:29:00.0,2024-03-03,4140.0,19080.0,3600.0,3360.0,60.0
2024-03-03T23:33:00.0,2024-03-04T06:34:00.0,2024-03-04,3000.0,17220.0,4800.0,240.0,82.0
2024-03-05T00:21:01.0,2024-03-05T08:28:01.0,2024-03-05,5220.0,16140.0,6960.0,240.0,98.0
2024-03-06T00:36:36.0,2024-03-06T06:59:36.0,2024-03-06,6600.0,13320.0,2880.0,180.0,77.0
2024-03-06T23:49:02.0,2024-03-07T07:45:02.0,2024-03-07,4080.0,18780.0,2220.0,3480.0,70.0
2024-03-08T00:24:49.0,2024-03-08T05:49:49.0,2024-03-08,3480.0,12780.0,2760.0,480.0,70.0
2024-03-08T23:42:14.0,2024-03-09T06:01:14.0,2024-03-09,4800.0,12960.0,3480.0,1500.0,72.0
2024-03-09T22:35:34.0,2024-03-10T07:23:34.0,2024-03-10,4020.0,19380.0,4860.0,3420.0,69.0
2024-03-11T00:19:22.0,2024-03-11T08:15:13.0,2024-03-11,5460.0,18360.0,4440.0,300.0,92.0
2024-03-12T00:33:49.0,2024-03-12T05:45:49.0,2024-03-12,4380.0,12180.0,720.0,1440.0,53.0
2024-03-12T23:15:26.0,2024-03-13T08:00:26.0,2024-03-13,2520.0,24660.0,3660.0,660.0,81.0
2024-03-14T00:20:28.0,2024-03-14T06:15:28.0,2024-03-14,3540.0,16560.0,300.0,900.0,55.0
2024-03-14T23:12:07.0,2024-03-15T06:35:07.0,2024-03-15,2340.0,20940.0,3120.0,180.0,75.0
2024-03-16T00:08:13.0,2024-03-16T09:21:13.0,2024-03-16,3240.0,24900.0,3900.0,1140.0,75.0
2024-03-17T02:36:48.0,2024-03-17T08:09:48.0,2024-03-17,3900.0,14160.0,,1920.0,45.0
2024-03-17T23:15:07.0,2024-03-18T07:50:07.0,2024-03-18,4440.0,21960.0,3840.0,660.0,80.0
2024-03-19T01:16:49.0,2024-03-19T09:00:49.0,2024-03-19,3300.0,19140.0,5280.0,120.0,85.0
2024-03-20T00:31:39.0,2024-03-20T09:10:39.0,2024-03-20,5700.0,21120.0,4080.0,240.0,89.0
2024-03-21T00:42:02.0,2024-03-21T06:01:02.0,2024-03-21,4380.0,11580.0,,3180.0,33.0
2024-03-21T23:33:09.0,2024-03-22T05:15:56.0,2024-03-22,3300.0,13620.0,3600.0,0.0,72.0
2024-03-23T01:18:21.0,2024-03-23T09:07:21.0,2024-03-23,3900.0,18840.0,4980.0,420.0,85.0
2024-03-24T00:15:23.0,2024-03-24T05:30:23.0,2024-03-24,6660.0,10260.0,1860.0,120.0,66.0
2024-03-24T22:41:28.0,2024-03-25T07:55:02.0,2024-03-25,5280.0,21480.0,4200.0,2280.0,80.0
2024-03-25T23:59:21.0,2024-03-26T07:31:21.0,2024-03-26,4980.0,18780.0,2820.0,540.0,80.0
2024-03-26T23:30:16.0,2024-03-27T08:32:16.0,2024-03-27,3660.0,23100.0,5100.0,660.0,84.0
2024-03-28T00:25:34.0,2024-03-28T06:15:34.0,2024-03-28,3840.0,14880.0,2220.0,60.0,69.0
2024-03-28T23:27:11.0,2024-03-29T07:14:11.0,2024-03-29,3660.0,21900.0,1320.0,1140.0,65.0
2024-03-29T23:21:34.0,2024-03-30T07:32:34.0,2024-03-30,3240.0,21960.0,3300.0,960.0,81.0
2024-03-30T22:46:36.0,2024-03-31T06:32:36.0,2024-03-31,3000.0,22020.0,1980.0,960.0,71.0
2024-03-31T21:46:46.0,2024-04-01T07:05:16.0,2024-04-01,5580.0,17700.0,3720.0,6540.0,63.0
2024-04-01T22:57:06.0,2024-04-02T06:22:06.0,2024-04-02,3240.0,18780.0,2700.0,1980.0,68.0
2024-04-02T23:07:28.0,2024-04-03T07:23:28.0,2024-04-03,4320.0,18900.0,5700.0,840.0,90.0
2024-04-03T23:56:29.0,2024-04-04T07:29:29.0,2024-04-04,3900.0,20040.0,600.0,2640.0,57.0
2024-04-04T23:17:47.0,2024-04-05T07:05:47.0,2024-04-05,3480.0,20760.0,3540.0,300.0,85.0
2024-04-05T21:53:53.0,2024-04-06T07:09:53.0,2024-04-06,3480.0,21000.0,2040.0,6840.0,51.0
2024-04-07T00:28:13.0,2024-04-07T06:15:13.0,2024-04-07,5700.0,12840.0,1740.0,540.0,67.0
2024-04-07T22:50:04.0,2024-04-08T05:02:04.0,2024-04-08,5100.0,14040.0,3060.0,120.0,76.0
2024-04-08T23:03:58.0,2024-04-09T06:10:58.0,2024-04-09,4140.0,16860.0,1380.0,3240.0,45.0
2024-04-10T00:42:15.0,2024-04-10T07:41:15.0,2024-04-10,6180.0,15480.0,3300.0,180.0,77.0
2024-04-10T23:20:47.0,2024-04-11T05:15:47.0,2024-04-11,3120.0,17520.0,,660.0,53.0
2024-04-11T23:53:09.0,2024-04-12T05:10:00.0,2024-04-12,3840.0,12960.0,2040.0,180.0,46.0
,,,,,,,
2024-04-13T21:30:34.0,2024-04-14T05:09:34.0,2024-04-14,3600.0,20100.0,3480.0,360.0,85.0
2024-04-14T22:27:16.0,2024-04-15T06:40:16.0,2024-04-15,3900.0,21120.0,4200.0,360.0,84.0
2024-04-15T21:23:20.0,2024-04-16T04:45:20.0,2024-04-16,3240.0,20640.0,,2640.0,48.0
2024-04-16T23:39:47.0,2024-04-17T07:30:47.0,2024-04-17,4620.0,18540.0,3120.0,1980.0,74.0
2024-04-17T23:52:05.0,2024-04-18T06:26:05.0,2024-04-18,5040.0,16560.0,1740.0,300.0,69.0
2024-04-18T23:05:06.0,2024-04-19T05:21:36.0,2024-04-19,4440.0,15840.0,1320.0,960.0,66.0
2024-04-19T23:37:36.0,2024-04-20T09:28:36.0,2024-04-20,6420.0,21060.0,5280.0,1080.0,88.0
2024-04-20T21:24:04.0,2024-04-21T07:36:04.0,2024-04-21,4320.0,23880.0,8220.0,300.0,89.0
2024-04-21T23:27:26.0,2024-04-22T04:51:26.0,2024-04-22,3240.0,15120.0,480.0,600.0,55.0
2024-04-22T22:36:01.0,2024-04-23T06:40:01.0,2024-04-23,5160.0,18660.0,4080.0,1140.0,85.0
2024-04-23T23:55:02.0,2024-04-24T07:58:38.0,2024-04-24,2820.0,21120.0,4380.0,660.0,82.0
2024-04-24T22:30:08.0,2024-04-25T05:36:08.0,2024-04-25,3840.0,20100.0,1200.0,420.0,64.0
