sleepStartTimestampGMT,sleepEndTimestampGMT,Date,deep_sleep,light_sleep,rem_sleep,awake_sleep,sleepScore
2023-08-15T21:50:00.0,2023-08-16T04:57:00.0,2023-08-16,1800,19680,1380.0,2760,61
2023-08-16T21:54:00.0,2023-08-17T05:02:00.0,2023-08-17,5220,17940,2520.0,0,74
2023-08-17T22:53:00.0,2023-08-18T07:20:00.0,2023-08-18,5580,17220,6720.0,900,89
2023-08-18T23:25:00.0,2023-08-19T04:52:00.0,2023-08-19,5280,12420,1920.0,0,66
2023-08-20T01:50:00.0,2023-08-20T08:27:00.0,2023-08-20,3060,19320,780.0,660,42
2023-08-20T21:06:00.0,2023-08-21T06:58:00.0,2023-08-21,5640,22740,7140.0,0,93
2023-08-21T21:51:00.0,2023-08-22T04:43:00.0,2023-08-22,3120,17640,3900.0,60,76
2023-08-23T01:01:00.0,2023-08-23T05:37:29.0,2023-08-23,4020,11520,840.0,180,45
2023-08-23T22:43:00.0,2023-08-24T06:11:08.0,2023-08-24,3540,17400,5940.0,0,82
2023-08-24T21:47:00.0,2023-08-25T06:46:00.0,2023-08-25,3960,21660,4560.0,2160,81
2023-08-27T01:52:00.0,2023-08-27T07:11:49.0,2023-08-27,5100,11940,1980.0,120,67
2023-08-27T21:58:00.0,2023-08-28T07:44:52.0,2023-08-28,3300,20340,10140.0,1380,81
2023-08-28T23:02:00.0,2023-08-29T07:04:00.0,2023-08-29,5580,17100,5220.0,1020,85
2023-08-29T22:08:00.0,2023-08-30T06:44:00.0,2023-08-30,4260,22080,3780.0,840,78
2023-08-30T21:54:00.0,2023-08-31T06:58:00.0,2023-08-31,840,26760,3480.0,1560,64
2023-08-31T23:49:00.0,2023-09-01T07:31:00.0,2023-09-01,4200,18840,3960.0,720,50
2023-09-02T02:53:00.0,2023-09-02T09:38:16.0,2023-09-02,3480,16860,1200.0,2760,43
2023-09-02T23:50:00.0,2023-09-03T09:20:00.0,2023-09-03,3900,22560,7620.0,120,91
2023-09-03T23:06:00.0,2023-09-04T07:07:00.0,2023-09-04,3900,21540,3000.0,420,81
2023-09-04T22:50:00.0,2023-09-05T06:07:00.0,2023-09-05,4260,17520,4320.0,120,84
2023-09-05T22:23:00.0,2023-09-06T05:59:00.0,2023-09-06,3780,18720,4020.0,840,76
2023-09-06T22:59:00.0,2023-09-07T07:54:00.0,2023-09-07,4440,20520,6540.0,600,82
2023-09-07T22:38:00.0,2023-09-08T06:18:00.0,2023-09-08,3540,21060,2700.0,300,78
2023-09-10T03:01:00.0,2023-09-10T10:17:00.0,2023-09-10,3960,18240,3780.0,180,49
2023-09-10T22:36:00.0,2023-09-11T07:43:00.0,2023-09-11,3180,22200,7440.0,0,92
2023-09-11T22:55:00.0,2023-09-12T06:31:00.0,2023-09-12,3300,21660,2100.0,300,74
2023-09-12T22:35:00.0,2023-09-13T07:04:00.0,2023-09-13,4380,22560,2460.0,1140,76
2023-09-13T21:53:00.0,2023-09-14T06:00:00.0,2023-09-14,4080,21000,3720.0,420,84
2023-09-15T01:00:00.0,2023-09-15T07:01:00.0,2023-09-15,4560,15180,1080.0,840,43
2023-09-16T02:43:00.0,2023-09-16T08:47:01.0,2023-09-16,2160,18000,1560.0,120,64
2023-09-17T03:16:00.0,2023-09-17T09:30:00.0,2023-09-17,2820,17220,,2400,38
2023-09-18T01:43:00.0,2023-09-18T09:15:00.0,2023-09-18,6120,16980,4020.0,0,84
2023-09-18T21:34:00.0,2023-09-19T04:33:00.0,2023-09-19,4800,16560,3720.0,60,79
2023-09-19T22:04:00.0,2023-09-20T04:31:00.0,2023-09-20,5820,14640,2760.0,0,74
2023-09-20T21:15:00.0,2023-09-21T04:31:00.0,2023-09-21,3360,21900,360.0,540,59
2023-09-21T21:27:00.0,2023-09-22T04:36:00.0,2023-09-22,3660,18420,2820.0,840,76
2023-09-23T04:21:00.0,2023-09-23T09:19:00.0,2023-09-23,4380,12000,,1500,34
2023-09-23T21:30:00.0,2023-09-24T06:29:00.0,2023-09-24,4500,22500,5280.0,60,90
2023-09-24T21:26:00.0,2023-09-25T04:25:54.0,2023-09-25,3840,17700,3480.0,120,79
2023-09-26T21:38:00.0,2023-09-27T04:02:00.0,2023-09-27,3600,17100,1980.0,360,70
2023-09-27T21:45:00.0,2023-09-28T04:19:00.0,2023-09-28,3300,17340,2280.0,720,70
2023-09-29T01:40:00.0,2023-09-29T07:31:00.0,2023-09-29,2400,16260,1800.0,600,44
2023-09-29T22:04:00.0,2023-09-30T05:46:00.0,2023-09-30,5520,18360,3600.0,240,85
2023-09-30T22:46:00.0,2023-10-01T05:45:00.0,2023-10-01,6720,14220,3360.0,840,75
2023-10-02T21:43:00.0,2023-10-03T04:16:00.0,2023-10-03,6780,13860,1560.0,0,66
2023-10-03T21:21:00.0,2023-10-04T04:16:00.0,2023-10-04,3960,16980,3780.0,180,78
2023-10-04T22:31:00.0,2023-10-05T04:32:00.0,2023-10-05,5520,14400,1560.0,180,45
2023-10-05T22:24:00.0,2023-10-06T04:31:00.0,2023-10-06,4740,13440,3840.0,0,74
2023-10-08T00:39:00.0,2023-10-08T07:18:00.0,2023-10-08,4140,16140,2280.0,1380,46
2023-10-09T21:06:00.0,2023-10-10T04:16:00.0,2023-10-10,3000,19740,2940.0,120,76
2023-10-10T21:11:00.0,2023-10-11T04:19:00.0,2023-10-11,4680,18540,2400.0,60,76
2023-10-11T21:04:00.0,2023-10-12T04:18:18.0,2023-10-12,3900,18600,3420.0,120,79
2023-10-12T21:03:00.0,2023-10-13T04:17:00.0,2023-10-13,3480,19320,2820.0,420,76
2023-10-14T23:26:00.0,2023-10-15T07:33:00.0,2023-10-15,5340,18720,4560.0,600,84
2023-10-15T21:58:00.0,2023-10-16T05:16:00.0,2023-10-16,3480,19980,2400.0,420,75
