sleepStartTimestampGMT,sleepEndTimestampGMT,Date,deep_sleep,light_sleep,rem_sleep,awake_sleep,sleepScore
2024-02-17T20:40:00.0,2024-02-18T05:51:00.0,2024-02-18,6960.0,17220.0,8760.0,120.0,99.0
2024-02-18T20:13:00.0,2024-02-19T05:09:00.0,2024-02-19,2700.0,22440.0,5940.0,1080.0,84.0
2024-02-19T21:04:00.0,2024-02-20T05:17:00.0,2024-02-20,4320.0,18660.0,2700.0,3900.0,53.0
2024-02-20T22:18:00.0,2024-02-21T04:51:00.0,2024-02-21,3720.0,15840.0,3840.0,180.0,74.0
2024-02-22T21:57:00.0,2024-02-23T05:19:00.0,2024-02-23,6720.0,17100.0,1200.0,1440.0,65.0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
2024-03-09T21:56:50.0,2024-03-10T06:10:50.0,2024-03-10,5400.0,16920.0,7260.0,60.0,97.0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
2024-04-10T20:47:42.0,2024-04-10T21:02:42.0,2024-04-11,0.0,900.0,,0.0,
2024-04-11T21:20:35.0,2024-04-12T05:53:23.0,2024-04-12,7080.0,18060.0,5280.0,360.0,88.0
2024-04-13T01:05:10.0,2024-04-13T07:54:43.0,2024-04-13,6420.0,15300.0,2640.0,180.0,75.0
2024-04-13T20:17:43.0,2024-04-14T06:42:43.0,2024-04-14,3300.0,27720.0,5460.0,1020.0,81.0
,,,,,,,
2024-04-15T20:33:43.0,2024-04-16T06:38:43.0,2024-04-16,5820.0,22500.0,7560.0,420.0,86.0
2024-04-16T21:05:45.0,2024-04-16T22:57:45.0,2024-04-17,3660.0,3000.0,,60.0,
2024-04-17T20:48:00.0,2024-04-18T05:02:00.0,2024-04-18,4620.0,17700.0,7260.0,60.0,95.0
2024-04-18T21:27:55.0,2024-04-19T06:30:19.0,2024-04-19,5100.0,20040.0,6360.0,1080.0,90.0
,,,,,,,
,,,,,,,
2024-04-21T21:28:24.0,2024-04-22T06:00:24.0,2024-04-22,5040.0,19380.0,5640.0,660.0,91.0
2024-04-22T20:05:48.0,2024-04-23T05:19:48.0,2024-04-23,6300.0,21660.0,4620.0,660.0,90.0
2024-04-23T20:35:32.0,2024-04-24T05:57:32.0,2024-04-24,6000.0,17820.0,4320.0,5580.0,60.0
2024-04-24T20:51:22.0,2024-04-25T05:30:22.0,2024-04-25,4980.0,19080.0,4440.0,2640.0,77.0
2024-04-25T20:46:12.0,2024-04-26T04:09:12.0,2024-04-26,5040.0,16440.0,4920.0,180.0,87.0
2024-04-26T20:47:40.0,2024-04-27T05:10:30.0,2024-04-27,3780.0,19140.0,6900.0,360.0,92.0
2024-04-27T21:00:31.0,2024-04-28T06:01:31.0,2024-04-28,4680.0,19560.0,7020.0,1200.0,89.0
2024-04-28T20:04:11.0,2024-04-29T04:30:11.0,2024-04-29,2280.0,19740.0,5340.0,3000.0,65.0
2024-04-29T20:26:34.0,2024-04-30T04:25:34.0,2024-04-30,3600.0,16740.0,7920.0,480.0,88.0
2024-04-30T20:38:46.0,2024-05-01T04:54:43.0,2024-05-01,4020.0,18780.0,6780.0,180.0,92.0
2024-05-01T20:24:36.0,2024-05-02T04:30:33.0,2024-05-02,6120.0,18060.0,2640.0,2340.0,68.0
2024-05-02T21:09:30.0,2024-05-03T04:42:19.0,2024-05-03,6360.0,18120.0,1980.0,720.0,73.0
,,,,,,,
2024-05-04T20:23:49.0,2024-05-05T05:50:49.0,2024-05-05,5820.0,20520.0,7380.0,300.0,95.0
,,,,,,,
