sleepStartTimestampGMT,sleepEndTimestampGMT,Date,deep_sleep,light_sleep,rem_sleep,awake_sleep,sleepScore
2024-01-29T00:42:00.0,2024-01-29T08:19:00.0,2024-01-29,5160.0,17460.0,3240.0,1560.0,75.0
2024-01-30T00:10:00.0,2024-01-30T08:31:00.0,2024-01-30,1800.0,24060.0,2580.0,1620.0,47.0
2024-01-31T00:16:00.0,2024-01-31T07:00:27.0,2024-01-31,5340.0,15060.0,2580.0,1260.0,71.0
2024-01-31T23:26:00.0,2024-02-01T07:35:00.0,2024-02-01,3660.0,21360.0,3360.0,960.0,77.0
2024-02-02T03:52:00.0,2024-02-02T08:57:00.0,2024-02-02,4080.0,12120.0,1620.0,480.0,48.0
2024-02-03T00:47:00.0,2024-02-03T05:39:00.0,2024-02-03,3780.0,12300.0,,1440.0,34.0
2024-02-03T22:19:00.0,2024-02-04T06:08:00.0,2024-02-04,3180.0,18300.0,6240.0,420.0,88.0
2024-02-04T23:43:00.0,2024-02-05T07:26:00.0,2024-02-05,3000.0,17460.0,7020.0,300.0,91.0
2024-02-05T23:23:00.0,2024-02-06T11:16:00.0,2024-02-06,1680.0,35460.0,2220.0,3420.0,41.0
2024-02-07T02:52:00.0,2024-02-07T10:47:00.0,2024-02-07,5160.0,20940.0,1980.0,420.0,72.0
2024-02-08T01:07:00.0,2024-02-08T07:59:00.0,2024-02-08,5580.0,15480.0,3300.0,360.0,81.0
2024-02-09T02:21:00.0,2024-02-09T07:43:00.0,2024-02-09,5160.0,13800.0,,360.0,54.0
2024-02-10T00:10:00.0,2024-02-10T08:55:00.0,2024-02-10,3420.0,21360.0,5880.0,840.0,89.0
,,,,,,,
2024-02-11T23:53:00.0,2024-02-12T07:48:00.0,2024-02-12,7800.0,13980.0,5940.0,780.0,92.0
2024-02-13T02:21:00.0,2024-02-13T08:59:00.0,2024-02-13,4320.0,15180.0,3000.0,1380.0,72.0
2024-02-14T13:05:00.0,2024-02-14T16:30:00.0,2024-02-14,3480.0,8100.0,,720.0,37.0
2024-02-14T22:50:00.0,2024-02-15T08:33:00.0,2024-02-15,3420.0,22020.0,7980.0,120.0,93.0
2024-02-16T00:50:00.0,2024-02-16T10:02:08.0,2024-02-16,2880.0,20520.0,9420.0,300.0,90.0
2024-02-17T02:52:00.0,2024-02-17T09:53:00.0,2024-02-17,4140.0,18240.0,1620.0,1260.0,67.0
2024-02-18T00:23:00.0,2024-02-18T06:21:00.0,2024-02-18,5280.0,12780.0,1800.0,1620.0,65.0
2024-02-18T23:13:00.0,2024-02-19T07:28:00.0,2024-02-19,5160.0,20640.0,3120.0,780.0,81.0
2024-02-19T23:10:00.0,2024-02-20T05:31:31.0,2024-02-20,4740.0,15840.0,1980.0,300.0,72.0
