sleepStartTimestampGMT,sleepEndTimestampGMT,Date,deep_sleep,light_sleep,rem_sleep,awake_sleep,sleepScore
2023-10-15T22:57:00.0,2023-10-16T08:26:00.0,2023-10-16,0.0,0.0,,0.0,
2023-10-16T19:57:00.0,2023-10-17T07:01:00.0,2023-10-17,0.0,0.0,,0.0,
2023-10-17T20:32:00.0,2023-10-18T08:16:00.0,2023-10-18,0.0,0.0,,0.0,
2023-10-18T19:57:00.0,2023-10-19T04:26:00.0,2023-10-19,0.0,0.0,,0.0,
2023-10-19T21:00:00.0,2023-10-20T04:45:00.0,2023-10-20,,,,,
2023-10-20T21:00:00.0,2023-10-21T04:45:00.0,2023-10-21,,,,,
2023-10-21T21:00:00.0,2023-10-22T04:45:00.0,2023-10-22,,,,,
2023-10-22T20:22:00.0,2023-10-23T08:16:00.0,2023-10-23,0.0,0.0,,0.0,
2023-10-23T19:52:00.0,2023-10-24T06:56:00.0,2023-10-24,0.0,0.0,,0.0,
2023-10-24T21:00:00.0,2023-10-25T04:45:00.0,2023-10-25,,,,,
2023-10-25T22:27:00.0,2023-10-26T08:16:00.0,2023-10-26,0.0,0.0,,0.0,
2023-10-26T21:00:00.0,2023-10-27T04:45:00.0,2023-10-27,,,,,
2023-10-27T22:21:00.0,2023-10-28T08:21:00.0,2023-10-28,0.0,0.0,,0.0,
2023-10-28T21:00:00.0,2023-10-29T04:45:00.0,2023-10-29,,,,,
2023-10-29T21:32:00.0,2023-10-30T09:12:00.0,2023-10-30,0.0,0.0,,0.0,
2023-10-30T20:57:00.0,2023-10-31T08:06:00.0,2023-10-31,0.0,0.0,,0.0,
2023-10-31T20:47:00.0,2023-11-01T01:36:00.0,2023-11-01,0.0,0.0,,0.0,
2023-11-01T22:00:00.0,2023-11-02T05:45:00.0,2023-11-02,,,,,
2023-11-02T22:00:00.0,2023-11-03T05:45:00.0,2023-11-03,,,,,
2023-11-03T22:00:00.0,2023-11-04T05:45:00.0,2023-11-04,,,,,
2023-11-04T22:00:00.0,2023-11-05T05:45:00.0,2023-11-05,,,,,
2023-11-05T20:57:00.0,2023-11-06T07:51:00.0,2023-11-06,0.0,0.0,,0.0,
2023-11-06T22:00:00.0,2023-11-07T05:45:00.0,2023-11-07,,,,,
2023-11-07T22:00:00.0,2023-11-08T05:45:00.0,2023-11-08,,,,,
2023-11-08T22:00:00.0,2023-11-09T05:45:00.0,2023-11-09,,,,,
2023-11-09T22:00:00.0,2023-11-10T05:45:00.0,2023-11-10,,,,,
2023-11-10T22:00:00.0,2023-11-11T05:45:00.0,2023-11-11,,,,,
2023-11-11T20:52:00.0,2023-11-12T04:11:00.0,2023-11-12,0.0,0.0,,0.0,
2023-11-21T00:27:00.0,2023-11-21T10:16:00.0,2023-11-21,0.0,0.0,,0.0,
2023-11-21T23:00:00.0,2023-11-22T06:45:00.0,2023-11-22,,,,,
2023-11-22T23:00:00.0,2023-11-23T06:45:00.0,2023-11-23,,,,,
2023-11-23T23:00:00.0,2023-11-24T06:45:00.0,2023-11-24,,,,,
2023-11-24T23:00:00.0,2023-11-25T06:45:00.0,2023-11-25,,,,,
2023-11-25T23:00:00.0,2023-11-26T06:45:00.0,2023-11-26,,,,,
2023-11-26T23:00:00.0,2023-11-27T06:45:00.0,2023-11-27,,,,,
2023-11-27T20:52:00.0,2023-11-28T08:01:00.0,2023-11-28,0.0,0.0,,0.0,
2023-11-28T21:23:00.0,2023-11-29T09:16:00.0,2023-11-29,0.0,0.0,,0.0,
2023-11-29T21:52:00.0,2023-11-30T05:26:00.0,2023-11-30,0.0,0.0,,0.0,
2023-11-30T22:00:00.0,2023-12-01T05:45:00.0,2023-12-01,,,,,
2023-12-01T22:00:00.0,2023-12-02T05:45:00.0,2023-12-02,,,,,
2023-12-02T22:00:00.0,2023-12-03T05:45:00.0,2023-12-03,,,,,
2023-12-03T22:00:00.0,2023-12-04T05:45:00.0,2023-12-04,,,,,
2023-12-04T21:02:00.0,2023-12-05T08:00:00.0,2023-12-05,0.0,0.0,,0.0,
2023-12-05T20:47:00.0,2023-12-06T02:16:00.0,2023-12-06,0.0,0.0,,0.0,
2023-12-06T22:00:00.0,2023-12-07T05:45:00.0,2023-12-07,,,,,
2023-12-07T20:57:00.0,2023-12-08T07:10:00.0,2023-12-08,0.0,0.0,,0.0,
2023-12-08T22:00:00.0,2023-12-09T05:45:00.0,2023-12-09,,,,,
2023-12-09T22:00:00.0,2023-12-10T05:45:00.0,2023-12-10,,,,,
2023-12-10T22:00:00.0,2023-12-11T05:45:00.0,2023-12-11,,,,,
2023-12-11T20:57:00.0,2023-12-12T08:06:00.0,2023-12-12,0.0,0.0,,0.0,
2023-12-12T21:20:00.0,2023-12-13T09:06:00.0,2023-12-13,0.0,0.0,,0.0,
2023-12-13T22:00:00.0,2023-12-14T05:45:00.0,2023-12-14,,,,,
2023-12-14T20:32:00.0,2023-12-15T05:58:00.0,2023-12-15,0.0,0.0,,0.0,
2023-12-15T20:47:00.0,2023-12-16T02:16:00.0,2023-12-16,0.0,0.0,,0.0,
2023-12-16T22:00:00.0,2023-12-17T05:45:00.0,2023-12-17,,,,,
2023-12-17T21:42:00.0,2023-12-18T09:16:00.0,2023-12-18,0.0,0.0,,0.0,
2023-12-18T20:57:00.0,2023-12-19T06:51:00.0,2023-12-19,0.0,0.0,,0.0,
2023-12-19T22:00:00.0,2023-12-20T05:45:00.0,2023-12-20,,,,,
2023-12-20T22:00:00.0,2023-12-21T05:45:00.0,2023-12-21,,,,,
2023-12-21T22:00:00.0,2023-12-22T05:45:00.0,2023-12-22,,,,,
2023-12-22T22:00:00.0,2023-12-23T05:45:00.0,2023-12-23,,,,,
2023-12-23T22:00:00.0,2023-12-24T05:45:00.0,2023-12-24,,,,,
2023-12-24T22:00:00.0,2023-12-25T05:45:00.0,2023-12-25,,,,,
2023-12-25T23:07:00.0,2023-12-26T04:11:00.0,2023-12-26,0.0,0.0,,0.0,
2023-12-27T02:47:00.0,2023-12-27T08:06:00.0,2023-12-27,0.0,0.0,,0.0,
2023-12-28T04:00:00.0,2023-12-28T11:45:00.0,2023-12-28,,,,,
2023-12-29T04:00:00.0,2023-12-29T11:45:00.0,2023-12-29,,,,,
2023-12-30T04:00:00.0,2023-12-30T11:45:00.0,2023-12-30,,,,,
2023-12-31T04:00:00.0,2023-12-31T11:45:00.0,2023-12-31,,,,,
2024-01-01T02:52:00.0,2024-01-01T14:46:00.0,2024-01-01,0.0,0.0,,0.0,
